,created,text,location,hashtags,location#
19,2019-10-29 15:25:23,@YuliPerdoz obvio,,[],80
20,2019-10-29 14:14:15,@Conejita_lunar Do you want your toast deliciously??,,[],80
21,2019-10-29 12:11:39,@ChurchofSatan Christian's being Christian https://t.co/53j6ftei0a,,[],80
22,2019-10-29 11:40:14,@RocksyNight i love this 😍😍😍😍😍😍,,[],80
23,2019-10-29 08:38:02,Just fuck this. https://t.co/p3WPZfcnQc,,[],80
24,2019-10-29 08:02:22,"If this is my last nigth with u, hold me like Im more than just a friend",,[],80
25,2019-10-29 07:47:03,"Oh Penny Penny, where are thou??",,[],80
26,2019-10-29 06:46:23,😳🤯 chale.,,[],80
27,2019-10-29 05:15:47,better place https://t.co/HqfJ1VqkIx,,[],80
28,2019-10-29 05:14:35,Okay... finally it's been announced 👏🏻💖💃🏻 God! I can't wait #MidwayMovie @DarrenCriss I'm going to tell my students… https://t.co/5xm63UcgY3,,[Hashtag(Text='MidwayMovie')],80
29,2019-10-29 04:05:04,Better call Saul 👌,,[],80
30,2019-10-29 03:50:18,Real 👏 https://t.co/6HScYcaz5B,,[],80
31,2019-10-28 23:35:16,move it https://t.co/uR1p7lHc9y,,[],80
32,2019-10-28 23:33:29,wow... survive https://t.co/GNeqvphrVd,,[],80
33,2019-10-28 23:31:50,we need some one por Méxican roads https://t.co/0IR7NjTj1r,,[],80
34,2019-10-28 17:23:41,I just finished cycling 19.23 km in 51m:31s with #Endomondo #endorphins https://t.co/08lnnwN9TH,"{'type': 'Point', 'coordinates': [18.013995, -92.947332]}","[Hashtag(Text='Endomondo'), Hashtag(Text='endorphins')]",80
35,2019-10-28 17:18:47,@EdnaaGL Mande? 🤔,,[],80
36,2019-10-28 16:20:19,I just began a cycling workout using #Endomondo. Peptalk me now @ https://t.co/08lnnwN9TH,"{'type': 'Point', 'coordinates': [18.01435, -92.947547]}",[Hashtag(Text='Endomondo')],80
37,2019-10-28 15:08:05,@ArriojaTorres AMEN,,[],80
38,2019-10-28 12:54:57,Morning!! 🌟🤗 #BuenosDias #FelizLunes https://t.co/PortZc1qMO,,"[Hashtag(Text='BuenosDias'), Hashtag(Text='FelizLunes')]",80
39,2019-10-28 12:29:53,@oracion_milagro Amen.,,[],80
40,2019-10-28 12:23:27,@JorgeHerrera83 Mustio,,[],80
41,2019-10-28 10:44:00,@AnguloLichin @pervechoco Dame,,[],80
42,2019-10-28 03:47:20,@spiritskyes @bye_bi_beth That's totally rude. Next time you could remind him First Presidency made a lot of change… https://t.co/xHNs3hmgrr,,[],80
43,2019-10-28 02:49:15,She is so cute https://t.co/iHzR9ctD0c,,[],80
44,2019-10-28 02:10:40,"“Kiss the one who turns back time for you”, omg, the most amazing phrase I’ve ever heard these days.",,[],80
45,2019-10-28 00:34:05,@TithaPalomino Asies asies,,[],80
46,2019-10-27 23:41:58,Holissss!!!!!!! https://t.co/sNtYB4MbcY,,[],80
47,2019-10-27 23:35:13,You don't know how much I love this movie 😍❤️🤧 https://t.co/qUz6sENknF,,[],80
48,2019-10-27 23:00:27,5RRCITIC 30CNIC https://t.co/eWb2F6c0uT,,[],80
49,2019-10-27 21:46:18,Another weekend out of my life 🎵,,[],80
50,2019-10-27 20:57:51,@CarlosVazqueez Canal carnal,,[],80
51,2019-10-27 20:41:14,I voted for S. VETTEL as #F1DriveroftheDay. Make your vote here: https://t.co/tSg6WsQggi https://t.co/fETUGpAKzs #,,[Hashtag(Text='F1DriveroftheDay')],80
52,2019-10-27 18:43:06,Lord of chaos https://t.co/y78roSr23N,,[],80
53,2019-10-27 18:42:18,@Saralup Razonable.,,[],80
54,2019-10-27 15:10:53,Me first,,[],80
55,2019-10-27 15:03:07,I love you @Camila_Cabello 🥰 https://t.co/35NoXgbDvX,,[],80
56,2019-10-27 14:26:57,Love this performance 😍 welcome to your life 💃🏻 https://t.co/cvLwBecAum,,[],80
57,2019-10-27 14:16:23,Creature of the night ❤️ https://t.co/YTgtXztpS2,,[],80
58,2019-10-27 14:12:19,@armor_and_suit Thanks! Always learning something new.,,[],80
59,2019-10-27 14:11:15,QUEEN 😍❤️ https://t.co/Juwiw5JYT4,,[],80
60,2019-10-27 06:22:36,Mood... https://t.co/rQ1XNgERy7,,[],80
61,2019-10-27 06:02:52,@jadedios Yessss mi george 💗,,[],80
62,2019-10-27 05:31:53,Shook,,[],80
63,2019-10-27 05:28:01,@armor_and_suit Good morning! Which anime is this?,,[],80
64,2019-10-27 03:37:41,"Everyday of our lives, wanna find you there, wanna hold on tight.",,[],80
65,2019-10-27 03:34:32,@Ale_Mtnz A ver 👀,,[],80
66,2019-10-27 01:21:40,@DrSleep88 A vers,,[],80
67,2019-10-26 22:32:18,"@LeleRamon Leonardo, Rich Trece de Campeche, Gooty",,[],80
68,2019-10-26 22:24:17,stay in my arms if you dare,,[],80
69,2019-10-26 21:02:10,"Netflix // Blim 
#ElcarrodeLunaBella https://t.co/vCUT3Zvslj",,[Hashtag(Text='ElcarrodeLunaBella')],80
70,2019-10-26 18:52:28,WANNA TRAVEL SO BAD.,,[],80
71,2019-10-26 16:00:04,@alexmontecino Love u +,,[],80
72,2019-10-26 15:47:01,I'm here if you need me.,,[],80
73,2019-10-26 14:45:11,Mis babys https://t.co/yLuLrCfdeT,,[],80
74,2019-10-26 14:06:23,"“if you want unconditional support
  go to a stripclub”
                                                   •Ballers https://t.co/JocapyhwYr",,[],80
75,2019-10-26 13:41:20,@armor_and_suit Thank you!,,[],80
76,2019-10-26 13:24:29,@JorgeWade Tiembla la Wonders Lover sm,,[],80
77,2019-10-26 11:53:56,@Zadjali_OIIIIIO Greatest!!!!,,[],80
78,2019-10-26 11:26:20,George Soros? https://t.co/DS34kasB8B,,[],80
79,2019-10-26 10:10:31,@ariadnecosa Sade,,[],80
80,2019-10-26 09:55:49,"@somarz @_ElJarocho Exacto, Walmart 👍🏽",,[],80
81,2019-10-26 05:33:18,@ArianaGrande You make me Feel Special ✨😭,,[],80
82,2019-10-26 05:32:57,"@ArianaGrande
I love you so much, and I just want you to be well 🥺♡",,[],80
83,2019-10-26 03:16:39,@shiftybos @ClaudioXGG Genial!!,,[],80
84,2019-10-26 03:00:51,Prox fin sancris🤞🏻,,[],80
85,2019-10-26 02:54:20,@ing_luis50 Con betsy en @moralesbit en instagram 😍,,[],80
86,2019-10-26 02:20:11,"@Papa_Ostler I wish every single Latter-day Saint could understand this, specially those TBM :'( 
Thank you, papa.",,[],80
87,2019-10-26 02:18:17,@armor_and_suit Cool! Which series is this?,,[],80
88,2019-10-26 01:16:55,"Who's That Bi**h 👿
😎🎉
https://t.co/e7Va6RBu3D",,[],80
89,2019-10-26 01:13:59,@LordJikji Chinese balls,,[],80
90,2019-10-26 01:00:01,"@dh_simba7 I belive in you...  Be patience, work hard and trust in your instict...

God bless you #RedskinsNation… https://t.co/L0crqG3tvB",,[Hashtag(Text='RedskinsNation')],80
91,2019-10-26 00:02:49,Play Ball ⚾ ⚾ ⚾ #WorldSeries #MLBxFOX 😎👍🏻,,"[Hashtag(Text='WorldSeries'), Hashtag(Text='MLBxFOX')]",80
0,2019-10-30 02:40:01,"@CNN That's fine because he doesn't need to be POTUS; otherwise, a competent candidate would know the cost of a plan they are proposing.",,[],81
1,2019-10-30 02:06:15,when someone’s truly invested they won’t give you any room for doubt. you’ll just know.,,[],81
2,2019-10-30 01:09:18,@trumpedup123 @seanhannity Wrap a bomb around him a detonate it.,,[],81
0,2019-10-29 19:35:43,I ♥️ Labadee — Can’t wait to go back next week 🏝 #Labadee #LabadeeHaiti #RoyalCaribbean #HarmonyoftheSeas… https://t.co/oJc7slh2pN,"{'type': 'Point', 'coordinates': [19.7846945, -72.24979478]}","[Hashtag(Text='Labadee'), Hashtag(Text='LabadeeHaiti'), Hashtag(Text='RoyalCaribbean'), Hashtag(Text='HarmonyoftheSeas')]",84
